Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of presynapse organization (GO:0099174)	1/18	0.42432658922947364	0.48588762138117825	0	0	1.8904497122231978	1.6205915370110253	APP
regulation of protein sumoylation (GO:0033233)	1/18	0.42432658922947364	0.48588762138117825	0	0	1.8904497122231978	1.6205915370110253	PIAS4
regulation of protein-containing complex disassembly (GO:0043244)	1/18	0.42432658922947364	0.48588762138117825	0	0	1.8904497122231978	1.6205915370110253	IGF1R
regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045091)	1/18	0.42432658922947364	0.48588762138117825	0	0	1.8904497122231978	1.6205915370110253	TOP2A
regulation of telomere maintenance via telomere lengthening (GO:1904356)	1/18	0.42432658922947364	0.48588762138117825	0	0	1.8904497122231978	1.6205915370110253	HNRNPA2B1
regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307)	1/18	0.42432658922947364	0.48588762138117825	0	0	1.8904497122231978	1.6205915370110253	SNTA1
rRNA transcription (GO:0009303)	1/18	0.42432658922947364	0.48588762138117825	0	0	1.8904497122231978	1.6205915370110253	BRF1
T cell migration (GO:0072678)	1/18	0.42432658922947364	0.48588762138117825	0	0	1.8904497122231978	1.6205915370110253	PIK3CD
ventricular cardiac muscle cell action potential (GO:0086005)	1/18	0.42432658922947364	0.48588762138117825	0	0	1.8904497122231978	1.6205915370110253	SNTA1
Golgi to plasma membrane transport (GO:0006893)	2/48	0.42768069496412653	0.488952224004946	0	0	1.3975155279503106	1.1870195053834898	NSF;ARL3
myelination (GO:0042552)	2/48	0.42768069496412653	0.488952224004946	0	0	1.3975155279503106	1.1870195053834898	SKI;MBP
positive regulation of endocytosis (GO:0045807)	2/48	0.42768069496412653	0.488952224004946	0	0	1.3975155279503106	1.1870195053834898	AXL;B2M
regulation of interleukin-10 production (GO:0032653)	2/48	0.42768069496412653	0.488952224004946	0	0	1.3975155279503106	1.1870195053834898	IRF4;STAT3
substrate adhesion-dependent cell spreading (GO:0034446)	2/48	0.42768069496412653	0.488952224004946	0	0	1.3975155279503106	1.1870195053834898	FER;ILK
mRNA 3'-end processing (GO:0031124)	3/79	0.42830566536860487	0.4893565204258973	0	0	1.2689377353533584	1.0759553584424073	APP;U2AF2;CDC73
regulation of ion transport (GO:0043269)	3/79	0.42830566536860487	0.4893565204258973	0	0	1.2689377353533584	1.0759553584424073	B2M;YWHAH;SNX6
glycerophospholipid metabolic process (GO:0006650)	3/80	0.4363259009250562	0.49804668501160687	0	0	1.2523931974847116	1.0386921308201162	CPNE1;PLCG1;PLCB1
regulation of fat cell differentiation (GO:0045598)	3/80	0.4363259009250562	0.49804668501160687	0	0	1.2523931974847116	1.0386921308201162	ZFP36;SMAD3;TRIB3
response to interferon-gamma (GO:0034341)	3/80	0.4363259009250562	0.49804668501160687	0	0	1.2523931974847116	1.0386921308201162	SYNCRIP;CD40;GAPDH
cellular defense response (GO:0006968)	2/49	0.438054322125111	0.49837700494452536	0	0	1.3677104686505972	1.128925116396757	ITGB1;ITK
inner mitochondrial membrane organization (GO:0007007)	2/49	0.438054322125111	0.49837700494452536	0	0	1.3677104686505972	1.128925116396757	ATP5F1B;ATP5F1C
branching involved in ureteric bud morphogenesis (GO:0001658)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	MYC
cardiac muscle cell contraction (GO:0086003)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	GSN
cellular response to glucagon stimulus (GO:0071377)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	PRKACA
diol metabolic process (GO:0034311)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	HSP90AA1
establishment of melanosome localization (GO:0032401)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	MYO5A
establishment or maintenance of apical/basal cell polarity (GO:0035088)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	ERBIN
heart trabecula morphogenesis (GO:0061384)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	RBPJ
leukocyte adhesion to vascular endothelial cell (GO:0061756)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	ITGB1
mesenchymal cell development (GO:0014031)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	KLHL12
myeloid cell activation involved in immune response (GO:0002275)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	FCER1G
negative regulation of immune system process (GO:0002683)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	SOX9
negative regulation of striated muscle cell differentiation (GO:0051154)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	HDAC3
neural crest cell differentiation (GO:0014033)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	KLHL12
nucleotide-sugar biosynthetic process (GO:0009226)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	NAGK
peptidyl-lysine dimethylation (GO:0018027)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	EHMT2
pore complex assembly (GO:0046931)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	NUP98
positive regulation of cellular protein catabolic process (GO:1903364)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	HSP90AA1
positive regulation of cilium assembly (GO:0045724)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	HTT
positive regulation of G protein-coupled receptor signaling pathway (GO:0045745)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	PRMT5
positive regulation of leukocyte activation (GO:0002696)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	THBS1
positive regulation of macrophage migration (GO:1905523)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	THBS1
positive regulation of monocyte chemotaxis (GO:0090026)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	CREB3
positive regulation of oxidoreductase activity (GO:0051353)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	ABL1
positive regulation of triglyceride metabolic process (GO:0090208)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	NR1H2
prostaglandin biosynthetic process (GO:0001516)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	MIF
pyroptosis (GO:0070269)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	DHX9
regulation of cell-cell adhesion mediated by cadherin (GO:2000047)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	TJP1
regulation of collagen biosynthetic process (GO:0032965)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	HDAC2
regulation of insulin-like growth factor receptor signaling pathway (GO:0043567)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	IGFBP5
regulation of nervous system process (GO:0031644)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	APP
regulation of neuroinflammatory response (GO:0150077)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	TNFRSF1B
regulation of vascular endothelial growth factor signaling pathway (GO:1900746)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	PIK3CB
response to fatty acid (GO:0070542)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	SOX9
striated muscle cell differentiation (GO:0051146)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	SKI
ureteric bud morphogenesis (GO:0060675)	1/19	0.4417275533151227	0.49837700494452536	0	0	1.7853325962778699	1.4587273899452324	MYC
chemical synaptic transmission (GO:0007268)	10/306	0.4450306383379514	0.5019466893323924	0	0	1.0863135863135862	0.8794926770905506	HSPA8;SNAPIN;GIPC1;RPS6KA1;PTEN;UNC119;KIF1B;MBP;PRKACA;GABARAP
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	4/113	0.44601012474066015	0.5028941919160866	0	0	1.1796330275229359	0.9524517801104977	UPF2;EIF3E;RPS2;RPS27A
positive regulation of cellular component organization (GO:0051130)	4/114	0.45270674080245144	0.5102853793982632	0	0	1.1688484848484848	0.9263249711662986	RB1;LGALS3;BCL2L11;IGF1R
positive regulation of fat cell differentiation (GO:0045600)	2/51	0.4584881056191792	0.5113392236519859	0	0	1.311749949149095	1.0229300647023123	ZFP36;TFE3
regulation of cellular amine metabolic process (GO:0033238)	2/51	0.4584881056191792	0.5113392236519859	0	0	1.311749949149095	1.0229300647023123	PSMA1;PSMF1
regulation of smoothened signaling pathway (GO:0008589)	2/51	0.4584881056191792	0.5113392236519859	0	0	1.311749949149095	1.0229300647023123	SUFU;DLG5
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	STAT3
cardiac epithelial to mesenchymal transition (GO:0060317)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	RBPJ
cardiac ventricle development (GO:0003231)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	HES1
cellular modified amino acid biosynthetic process (GO:0042398)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	PLSCR1
cellular monovalent inorganic cation homeostasis (GO:0030004)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	ATP1B1
endoplasmic reticulum calcium ion homeostasis (GO:0032469)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	PSEN1
energy reserve metabolic process (GO:0006112)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	MYC
gastrulation (GO:0007369)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	SMAD2
inositol phosphate-mediated signaling (GO:0048016)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	NFATC2
mesoderm development (GO:0007498)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	IKZF3
natural killer cell mediated immunity (GO:0002228)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	TUBB
negative regulation of dephosphorylation (GO:0035305)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	YWHAB
negative regulation of osteoclast differentiation (GO:0045671)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	FBXW7
negative regulation of telomere maintenance via telomerase (GO:0032211)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	EXOSC10
negative regulation of viral life cycle (GO:1903901)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	GSN
neuromuscular synaptic transmission (GO:0007274)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	KIF1B
oligodendrocyte differentiation (GO:0048709)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	SOX9
positive regulation of alpha-beta T cell activation (GO:0046635)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	HSPH1
positive regulation of epithelial cell differentiation (GO:0030858)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	SOX9
positive regulation of hormone secretion (GO:0046887)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	SPP1
positive regulation of peptidyl-lysine acetylation (GO:2000758)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	BRCA1
positive regulation of protein processing (GO:0010954)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	GSN
post-transcriptional gene silencing by RNA (GO:0035194)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	EIF6
protein targeting to lysosome (GO:0006622)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	HSPA8
regulation of acute inflammatory response (GO:0002673)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	IL6ST
regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	THBS1
regulation of granulocyte chemotaxis (GO:0071622)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	THBS1
regulation of protein kinase A signaling (GO:0010738)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	MIF
regulation of protein modification by small protein conjugation or removal (GO:1903320)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	HSP90AA1
regulation of smooth muscle cell migration (GO:0014910)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	IGFBP5
regulation of smooth muscle contraction (GO:0006940)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	CTTN
regulation of tissue remodeling (GO:0034103)	1/20	0.45860337912785537	0.5113392236519859	0	0	1.6912804399057344	1.3184707149371853	CEACAM1
negative regulation of inflammatory response (GO:0050728)	7/212	0.4593430715978748	0.5120057043428722	0	0	1.0976590268415247	0.853932528380238	RB1;GNB1;PLCG1;PRKACA;TNFRSF1B;MAPK14;PTPN2
positive regulation of developmental growth (GO:0048639)	2/52	0.46854211061606954	0.5219368106831881	0	0	1.2854485049833888	0.9745361719577094	MAPT;PLCB1
sprouting angiogenesis (GO:0002040)	2/52	0.46854211061606954	0.5219368106831881	0	0	1.2854485049833888	0.9745361719577094	PIK3R3;THBS1
actin nucleation (GO:0045010)	1/21	0.4749698891235891	0.5266573593817356	0	0	1.6066334991708127	1.196144855033785	ACTR2
long-term synaptic potentiation (GO:0060291)	1/21	0.4749698891235891	0.5266573593817356	0	0	1.6066334991708127	1.196144855033785	STX4
melanosome localization (GO:0032400)	1/21	0.4749698891235891	0.5266573593817356	0	0	1.6066334991708127	1.196144855033785	MYO5A
myotube differentiation (GO:0014902)	1/21	0.4749698891235891	0.5266573593817356	0	0	1.6066334991708127	1.196144855033785	SKI
negative regulation of ion transmembrane transporter activity (GO:0032413)	1/21	0.4749698891235891	0.5266573593817356	0	0	1.6066334991708127	1.196144855033785	PRKCE
negative regulation of peptidyl-serine phosphorylation (GO:0033137)	1/21	0.4749698891235891	0.5266573593817356	0	0	1.6066334991708127	1.196144855033785	PTEN
neurotrophin signaling pathway (GO:0038179)	1/21	0.4749698891235891	0.5266573593817356	0	0	1.6066334991708127	1.196144855033785	SOS1
nuclear envelope organization (GO:0006998)	1/21	0.4749698891235891	0.5266573593817356	0	0	1.6066334991708127	1.196144855033785	EMD
positive regulation of antigen receptor-mediated signaling pathway (GO:0050857)	1/21	0.4749698891235891	0.5266573593817356	0	0	1.6066334991708127	1.196144855033785	BCL10
positive regulation of smoothened signaling pathway (GO:0045880)	1/21	0.4749698891235891	0.5266573593817356	0	0	1.6066334991708127	1.196144855033785	DLG5
purinergic nucleotide receptor signaling pathway (GO:0035590)	1/21	0.4749698891235891	0.5266573593817356	0	0	1.6066334991708127	1.196144855033785	APP
regulation of anoikis (GO:2000209)	1/21	0.4749698891235891	0.5266573593817356	0	0	1.6066334991708127	1.196144855033785	ITGB1
regulation of cholesterol metabolic process (GO:0090181)	1/21	0.4749698891235891	0.5266573593817356	0	0	1.6066334991708127	1.196144855033785	SREBF2
regulation of mitochondrial translation (GO:0070129)	1/21	0.4749698891235891	0.5266573593817356	0	0	1.6066334991708127	1.196144855033785	C1QBP
response to glucagon (GO:0033762)	1/21	0.4749698891235891	0.5266573593817356	0	0	1.6066334991708127	1.196144855033785	PRKACA
negative regulation of defense response (GO:0031348)	3/85	0.475744649431892	0.527354317916667	0	0	1.175723387849519	0.8734143589110731	RB1;C1QBP;PTPN2
bicellular tight junction assembly (GO:0070830)	2/53	0.4784838891434042	0.5297395298159173	0	0	1.2601784900006514	0.9289188209016489	PARD6B;APC
IRE1-mediated unfolded protein response (GO:0036498)	2/53	0.4784838891434042	0.5297395298159173	0	0	1.2601784900006514	0.9289188209016489	DNAJB11;LMNA
positive regulation of phagocytosis (GO:0050766)	2/53	0.4784838891434042	0.5297395298159173	0	0	1.2601784900006514	0.9289188209016489	FCER1G;IL2RG
regulation of immune effector process (GO:0002697)	2/53	0.4784838891434042	0.5297395298159173	0	0	1.2601784900006514	0.9289188209016489	IRF4;C1QBP
negative regulation of viral genome replication (GO:0045071)	2/54	0.4883110428640677	0.5394480940239413	0	0	1.2358803986710964	0.8858823983060803	PLSCR1;EIF2AK2
regulation of alternative mRNA splicing, via spliceosome (GO:0000381)	2/54	0.4883110428640677	0.5394480940239413	0	0	1.2358803986710964	0.8858823983060803	FXR2;FMR1
regulation of cellular amino acid metabolic process (GO:0006521)	2/54	0.4883110428640677	0.5394480940239413	0	0	1.2358803986710964	0.8858823983060803	PSMA1;PSMF1
regulation of potassium ion transmembrane transport (GO:1901379)	2/54	0.4883110428640677	0.5394480940239413	0	0	1.2358803986710964	0.8858823983060803	GNB1;FLNA
chaperone-mediated protein complex assembly (GO:0051131)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	HSP90AA1
heme biosynthetic process (GO:0006783)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	NFE2L1
limb morphogenesis (GO:0035108)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	SKI
natural killer cell mediated cytotoxicity (GO:0042267)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	TUBB
negative regulation of biomineral tissue development (GO:0070168)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	SOX9
negative regulation of lymphocyte activation (GO:0051250)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	LGALS3
negative regulation of protein dephosphorylation (GO:0035308)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	YWHAB
organelle fusion (GO:0048284)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	STX4
osteoclast differentiation (GO:0030316)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	MAPK14
peptidyl-threonine dephosphorylation (GO:0035970)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	PPP1CA
positive regulation of amyloid precursor protein catabolic process (GO:1902993)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	IFNGR1
positive regulation of axon extension (GO:0045773)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	MAPT
positive regulation of neural precursor cell proliferation (GO:2000179)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	NAP1L1
positive regulation of translational initiation (GO:0045948)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	RPS6KB1
proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	PSMA1
regulation of adenylate cyclase activity (GO:0045761)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	GNAI2
regulation of execution phase of apoptosis (GO:1900117)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	TP53
regulation of membrane protein ectodomain proteolysis (GO:0051043)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	TNFRSF1B
regulation of platelet activation (GO:0010543)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	FCER1G
regulation of voltage-gated calcium channel activity (GO:1901385)	1/22	0.49084242988261034	0.5394480940239413	0	0	1.5300481718392167	1.088831423353551	FMR1
ERAD pathway (GO:0036503)	3/87	0.4911550256519309	0.5396272243455726	0	0	1.1476111243166152	0.8159463066894391	BAG6;UFD1;UBQLN2
cytoskeleton organization (GO:0007010)	4/120	0.49227978697308117	0.5406982922082533	0	0	1.1080459770114943	0.7852811052442343	ABI2;CFL1;RAC2;NEDD9
negative regulation of cytokine-mediated signaling pathway (GO:0001960)	2/55	0.4980214201504596	0.5466717171280303	0	0	1.212499216448317	0.845247984796824	NR1H2;PTPN2
regulation of cardiac conduction (GO:1903779)	2/55	0.4980214201504596	0.5466717171280303	0	0	1.212499216448317	0.845247984796824	PRKACA;ATP1B1
blood vessel endothelial cell migration (GO:0043534)	1/23	0.5062358862074281	0.5536667196938123	0	0	1.460425146992311	0.9941881283627342	PIK3R3
diacylglycerol metabolic process (GO:0046339)	1/23	0.5062358862074281	0.5536667196938123	0	0	1.460425146992311	0.9941881283627342	DGKZ
DNA catabolic process, endonucleolytic (GO:0000737)	1/23	0.5062358862074281	0.5536667196938123	0	0	1.460425146992311	0.9941881283627342	KPNA1
hyaluronan metabolic process (GO:0030212)	1/23	0.5062358862074281	0.5536667196938123	0	0	1.460425146992311	0.9941881283627342	CD44
negative regulation of GTPase activity (GO:0034260)	1/23	0.5062358862074281	0.5536667196938123	0	0	1.460425146992311	0.9941881283627342	HRAS
negative regulation of intracellular protein transport (GO:0090317)	1/23	0.5062358862074281	0.5536667196938123	0	0	1.460425146992311	0.9941881283627342	SUFU
negative regulation of reactive oxygen species metabolic process (GO:2000378)	1/23	0.5062358862074281	0.5536667196938123	0	0	1.460425146992311	0.9941881283627342	BRCA1
negative regulation of smoothened signaling pathway (GO:0045879)	1/23	0.5062358862074281	0.5536667196938123	0	0	1.460425146992311	0.9941881283627342	SUFU
positive regulation of receptor internalization (GO:0002092)	1/23	0.5062358862074281	0.5536667196938123	0	0	1.460425146992311	0.9941881283627342	FMR1
regulation of cysteine-type endopeptidase activity (GO:2000116)	1/23	0.5062358862074281	0.5536667196938123	0	0	1.460425146992311	0.9941881283627342	BIRC2
regulation of neural precursor cell proliferation (GO:2000177)	1/23	0.5062358862074281	0.5536667196938123	0	0	1.460425146992311	0.9941881283627342	NAP1L1
response to nutrient levels (GO:0031667)	1/23	0.5062358862074281	0.5536667196938123	0	0	1.460425146992311	0.9941881283627342	RPS6KB1
glycosaminoglycan catabolic process (GO:0006027)	2/56	0.5076131032114607	0.5545004431507385	0	0	1.1899840039374923	0.8068516721146849	SDC3;CD44
positive regulation of interleukin-1 beta production (GO:0032731)	2/56	0.5076131032114607	0.5545004431507385	0	0	1.1899840039374923	0.8068516721146849	APP;STAT3
sensory organ development (GO:0007423)	2/56	0.5076131032114607	0.5545004431507385	0	0	1.1899840039374923	0.8068516721146849	PAX6;HIPK2
tight junction assembly (GO:0120192)	2/56	0.5076131032114607	0.5545004431507385	0	0	1.1899840039374923	0.8068516721146849	PARD6B;APC
protein complex oligomerization (GO:0051259)	3/90	0.5138428403761534	0.5611356721879459	0	0	1.1078662000114752	0.7376592135878679	PRMT1;FUS;BCL10
regulation of bone mineralization (GO:0030500)	2/57	0.5170843960742215	0.5643338628259356	0	0	1.1682875264270614	0.770543075237863	ACVR1;ACVR2B
ribosomal large subunit biogenesis (GO:0042273)	2/57	0.5170843960742215	0.5643338628259356	0	0	1.1682875264270614	0.770543075237863	NPM1;EIF6
axon extension (GO:0048675)	1/24	0.5211646950566599	0.566217185261859	0	0	1.3968562982190498	0.9103161269449828	HSP90AA1
cardiac muscle cell development (GO:0055013)	1/24	0.5211646950566599	0.566217185261859	0	0	1.3968562982190498	0.9103161269449828	SORBS2
cardiac muscle cell differentiation (GO:0055007)	1/24	0.5211646950566599	0.566217185261859	0	0	1.3968562982190498	0.9103161269449828	ACVR1
dorsal/ventral pattern formation (GO:0009953)	1/24	0.5211646950566599	0.566217185261859	0	0	1.3968562982190498	0.9103161269449828	ACVR1
inner ear morphogenesis (GO:0042472)	1/24	0.5211646950566599	0.566217185261859	0	0	1.3968562982190498	0.9103161269449828	SOX9
mammary gland development (GO:0030879)	1/24	0.5211646950566599	0.566217185261859	0	0	1.3968562982190498	0.9103161269449828	ERBB4
negative regulation of lipid metabolic process (GO:0045833)	1/24	0.5211646950566599	0.566217185261859	0	0	1.3968562982190498	0.9103161269449828	CEACAM1
negative regulation of NIK/NF-kappaB signaling (GO:1901223)	1/24	0.5211646950566599	0.566217185261859	0	0	1.3968562982190498	0.9103161269449828	CPNE1
porphyrin-containing compound biosynthetic process (GO:0006779)	1/24	0.5211646950566599	0.566217185261859	0	0	1.3968562982190498	0.9103161269449828	NFE2L1
positive regulation of p38MAPK cascade (GO:1900745)	1/24	0.5211646950566599	0.566217185261859	0	0	1.3968562982190498	0.9103161269449828	PRMT1
potassium ion homeostasis (GO:0055075)	1/24	0.5211646950566599	0.566217185261859	0	0	1.3968562982190498	0.9103161269449828	ATP1B1
protein exit from endoplasmic reticulum (GO:0032527)	1/24	0.5211646950566599	0.566217185261859	0	0	1.3968562982190498	0.9103161269449828	UFD1
purine ribonucleotide catabolic process (GO:0009154)	1/24	0.5211646950566599	0.566217185261859	0	0	1.3968562982190498	0.9103161269449828	NUDT3
regulation of cell size (GO:0008361)	1/24	0.5211646950566599	0.566217185261859	0	0	1.3968562982190498	0.9103161269449828	PTEN
regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947)	1/24	0.5211646950566599	0.566217185261859	0	0	1.3968562982190498	0.9103161269449828	PTPN1
muscle organ development (GO:0007517)	2/58	0.5264338128722421	0.5717695763415168	0	0	1.1473659231134314	0.7361840150070924	EMD;MEF2D
cAMP-mediated signaling (GO:0019933)	1/25	0.5356428592041367	0.5795032372973369	0	0	1.3385848535102267	0.8356619891071192	SOX9
cardiac conduction system development (GO:0003161)	1/25	0.5356428592041367	0.5795032372973369	0	0	1.3385848535102267	0.8356619891071192	SMAD4
energy derivation by oxidation of organic compounds (GO:0015980)	1/25	0.5356428592041367	0.5795032372973369	0	0	1.3385848535102267	0.8356619891071192	MYC
in utero embryonic development (GO:0001701)	1/25	0.5356428592041367	0.5795032372973369	0	0	1.3385848535102267	0.8356619891071192	PKD1
negative regulation of actin filament polymerization (GO:0030837)	1/25	0.5356428592041367	0.5795032372973369	0	0	1.3385848535102267	0.8356619891071192	GSN
negative regulation of cellular carbohydrate metabolic process (GO:0010677)	1/25	0.5356428592041367	0.5795032372973369	0	0	1.3385848535102267	0.8356619891071192	FBP1
phosphatidylinositol dephosphorylation (GO:0046856)	1/25	0.5356428592041367	0.5795032372973369	0	0	1.3385848535102267	0.8356619891071192	PTEN
positive regulation of ERBB signaling pathway (GO:1901186)	1/25	0.5356428592041367	0.5795032372973369	0	0	1.3385848535102267	0.8356619891071192	RBPJ
receptor catabolic process (GO:0032801)	1/25	0.5356428592041367	0.5795032372973369	0	0	1.3385848535102267	0.8356619891071192	AP2M1
