Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
actin filament bundle assembly (GO:0051017)	2/33	0.22666460711158687	0.3352960216109633	0	0	2.3078476801520824	3.4255010532808763	NEDD9;ADD1
actin filament bundle organization (GO:0061572)	2/33	0.22666460711158687	0.3352960216109633	0	0	2.3078476801520824	3.4255010532808763	NEDD9;ADD1
apoptotic mitochondrial changes (GO:0008637)	2/33	0.22666460711158687	0.3352960216109633	0	0	2.3078476801520824	3.4255010532808763	BAD;CLU
positive regulation of histone modification (GO:0031058)	2/33	0.22666460711158687	0.3352960216109633	0	0	2.3078476801520824	3.4255010532808763	CDK9;ARRB1
positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427)	2/33	0.22666460711158687	0.3352960216109633	0	0	2.3078476801520824	3.4255010532808763	HES1;JAK2
RNA stabilization (GO:0043489)	2/33	0.22666460711158687	0.3352960216109633	0	0	2.3078476801520824	3.4255010532808763	LARP1;HNRNPU
B cell differentiation (GO:0030183)	3/61	0.23144632940095866	0.3420609940380835	0	0	1.851094286804937	2.7089048382009953	HDAC5;PTPRC;GPS2
iron ion homeostasis (GO:0055072)	3/61	0.23144632940095866	0.3420609940380835	0	0	1.851094286804937	2.7089048382009953	CUL1;B2M;HMOX2
actin filament organization (GO:0007015)	6/152	0.2349481883751075	0.34473080363543346	0	0	1.4722088088037208	2.132332905460857	CDC42;HIP1;FLII;ABI1;NEDD9;WASL
regulation of actin cytoskeleton organization (GO:0032956)	4/91	0.23627778063019783	0.34473080363543346	0	0	1.645994008541016	2.3747531310829206	ROCK1;ABL1;CRK;RHOQ
cardiac muscle contraction (GO:0060048)	2/34	0.23679436346902197	0.34473080363543346	0	0	2.235612338858195	3.220540818265204	GRK2;ATP1B1
central nervous system neuron differentiation (GO:0021953)	2/34	0.23679436346902197	0.34473080363543346	0	0	2.235612338858195	3.220540818265204	SIN3A;MAPT
histone lysine methylation (GO:0034968)	2/34	0.23679436346902197	0.34473080363543346	0	0	2.235612338858195	3.220540818265204	KMT2A;ASH2L
neural tube closure (GO:0001843)	2/34	0.23679436346902197	0.34473080363543346	0	0	2.235612338858195	3.220540818265204	VASP;DVL3
organelle disassembly (GO:1903008)	2/34	0.23679436346902197	0.34473080363543346	0	0	2.235612338858195	3.220540818265204	KIF5B;STX5
positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	2/34	0.23679436346902197	0.34473080363543346	0	0	2.235612338858195	3.220540818265204	HIP1;FBXW7
positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895)	2/34	0.23679436346902197	0.34473080363543346	0	0	2.235612338858195	3.220540818265204	STAT3;FOS
positive regulation of telomerase activity (GO:0051973)	2/34	0.23679436346902197	0.34473080363543346	0	0	2.235612338858195	3.220540818265204	MAP2K7;AURKB
protein localization to chromosome (GO:0034502)	2/34	0.23679436346902197	0.34473080363543346	0	0	2.235612338858195	3.220540818265204	PLK1;ESR1
regulation of cell adhesion mediated by integrin (GO:0033628)	2/34	0.23679436346902197	0.34473080363543346	0	0	2.235612338858195	3.220540818265204	LYN;PIK3CG
regulation of lamellipodium assembly (GO:0010591)	2/34	0.23679436346902197	0.34473080363543346	0	0	2.235612338858195	3.220540818265204	CDC42;ACTR2
nervous system development (GO:0007399)	15/447	0.24023956745533911	0.34473080363543346	0	0	1.2462657232704402	1.7773227980121815	RBFOX2;ACTL6A;STAT3;FN1;PTEN;TGFBR1;ATXN3;RPS6KA3;ZEB2;CDH1;AXL;UNC119;EP300;HES1;CDK5RAP2
acetyl-CoA biosynthetic process (GO:0006085)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	PDHB
cellular response to dopamine (GO:1903351)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	ABL1
cellular response to oxidised low-density lipoprotein particle stimulus (GO:0140052)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	TICAM1
DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	ING4
forelimb morphogenesis (GO:0035136)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	TFAP2A
fructose 6-phosphate metabolic process (GO:0006002)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	FBP1
genetic imprinting (GO:0071514)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	DNMT3A
hematopoietic stem cell differentiation (GO:0060218)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	MLLT3
histone H4 deacetylation (GO:0070933)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	HDAC3
immunoglobulin mediated immune response (GO:0016064)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	CD81
ionotropic glutamate receptor signaling pathway (GO:0035235)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	APP
leptin-mediated signaling pathway (GO:0033210)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	STAT3
lipoprotein transport (GO:0042953)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	UNC119
microtubule anchoring at centrosome (GO:0034454)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	NIN
myeloid dendritic cell differentiation (GO:0043011)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	TGFBR2
N-acetylneuraminate metabolic process (GO:0006054)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	NAGK
negative regulation of alpha-beta T cell proliferation (GO:0046642)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	TNFRSF14
negative regulation of cholesterol storage (GO:0010887)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	ABCA1
negative regulation of extracellular matrix organization (GO:1903054)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	TNFRSF1B
negative regulation of peptidyl-lysine acetylation (GO:2000757)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	TAF7
negative regulation of phosphatidylinositol 3-kinase signaling (GO:0014067)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	PTEN
negative regulation of telomerase activity (GO:0051974)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	TERF1
negative regulation of transforming growth factor beta production (GO:0071635)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	FN1
negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway (GO:0039532)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	C1QBP
neuron projection maintenance (GO:1990535)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	APP
neuron remodeling (GO:0016322)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	APP
nuclear pore complex assembly (GO:0051292)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	NUP98
nucleoside metabolic process (GO:0009116)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	ERH
peptidyl-lysine acetylation (GO:0018394)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	EP300
positive regulation by symbiont of entry into host (GO:0075294)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	CD4
positive regulation of cell activation (GO:0050867)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	RPS6KA1
positive regulation of circadian rhythm (GO:0042753)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	BTRC
positive regulation of keratinocyte migration (GO:0051549)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	ARF6
positive regulation of lipase activity (GO:0060193)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	FGFR1
positive regulation of mesenchymal cell proliferation (GO:0002053)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	TGFBR2
positive regulation of monocyte differentiation (GO:0045657)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	CD4
positive regulation of tissue remodeling (GO:0034105)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	ROCK1
positive regulation of transcription of nucleolar large rRNA by RNA polymerase I (GO:1901838)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	NCL
positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	GRB10
positive regulation of viral entry into host cell (GO:0046598)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	CD4
presynaptic membrane assembly (GO:0097105)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	PTEN
protein K11-linked deubiquitination (GO:0035871)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	TNFAIP3
protein localization to endosome (GO:0036010)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	ARF6
protein poly-ADP-ribosylation (GO:0070212)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	PARP1
regulation of attachment of spindle microtubules to kinetochore (GO:0051988)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	CDC42
regulation of DNA damage checkpoint (GO:2000001)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	DDX39B
regulation of DNA methylation (GO:0044030)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	KMT2A
regulation of granulocyte differentiation (GO:0030852)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	RUNX1
regulation of hair cycle (GO:0042634)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	PER1
regulation of histone phosphorylation (GO:0033127)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	CDK9
regulation of long-term synaptic depression (GO:1900452)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	MAPT
regulation of macrophage migration (GO:1905521)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	CD81
regulation of mast cell activation (GO:0033003)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	LYN
regulation of organ growth (GO:0046620)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	PTEN
regulation of protein localization to centrosome (GO:1904779)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	GSK3B
regulation of protein neddylation (GO:2000434)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	EPAS1
regulation of T-helper 17 cell differentiation (GO:2000319)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	SMAD7
regulation of T-helper 17 type immune response (GO:2000316)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	SMAD7
regulation of tau-protein kinase activity (GO:1902947)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	CLU
response to dopamine (GO:1903350)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	ABL1
response to histamine (GO:0034776)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	DIAPH1
sarcoplasmic reticulum calcium ion transport (GO:0070296)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	NOL3
telomere maintenance in response to DNA damage (GO:0043247)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	APEX1
telomeric loop disassembly (GO:0090657)	1/10	0.24144815201286987	0.34473080363543346	0	0	3.971813725490196	5.644346552214524	TERF1
actin cytoskeleton reorganization (GO:0031532)	3/63	0.24600988461282328	0.35093844844116223	0	0	1.7892066420664208	2.509153984757075	RAP2A;GAB1;NEDD9
negative regulation of endopeptidase activity (GO:0010951)	3/63	0.24600988461282328	0.35093844844116223	0	0	1.7892066420664208	2.509153984757075	IFI16;SERPINB9;GAPDH
negative regulation of epithelial cell migration (GO:0010633)	2/35	0.24694724289010525	0.3513590216489312	0	0	2.167754897036665	3.031779850699949	PTEN;PFN2
negative regulation of neurogenesis (GO:0050768)	2/35	0.24694724289010525	0.3513590216489312	0	0	2.167754897036665	3.031779850699949	PTEN;B2M
negative regulation of organelle assembly (GO:1902116)	2/35	0.24694724289010525	0.3513590216489312	0	0	2.167754897036665	3.031779850699949	CHMP4B;CDK5RAP2
negative regulation of Ras protein signal transduction (GO:0046580)	2/35	0.24694724289010525	0.3513590216489312	0	0	2.167754897036665	3.031779850699949	CUL3;FBP1
regulation of autophagosome assembly (GO:2000785)	2/35	0.24694724289010525	0.3513590216489312	0	0	2.167754897036665	3.031779850699949	CHMP4B;RAB5A
regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	2/35	0.24694724289010525	0.3513590216489312	0	0	2.167754897036665	3.031779850699949	PIK3R3;PIK3R2
lipid homeostasis (GO:0055088)	3/64	0.2533450876464078	0.3603056924871539	0	0	1.7597846470267982	2.4161891366203454	ABCA1;FBXW7;IRS2
aortic valve development (GO:0003176)	2/36	0.25711448114537144	0.36093678013878955	0	0	2.103889069439931	2.8575733325463317	ROCK1;TNFRSF1B
embryonic limb morphogenesis (GO:0030326)	2/36	0.25711448114537144	0.36093678013878955	0	0	2.103889069439931	2.8575733325463317	TFAP2A;GLI3
endoderm formation (GO:0001706)	2/36	0.25711448114537144	0.36093678013878955	0	0	2.103889069439931	2.8575733325463317	ITGB5;FN1
negative regulation of fat cell differentiation (GO:0045599)	2/36	0.25711448114537144	0.36093678013878955	0	0	2.103889069439931	2.8575733325463317	GPS2;FOXO1
positive regulation of bone mineralization (GO:0030501)	2/36	0.25711448114537144	0.36093678013878955	0	0	2.103889069439931	2.8575733325463317	TFAP2A;ACVR2B
positive regulation of interferon-beta production (GO:0032728)	2/36	0.25711448114537144	0.36093678013878955	0	0	2.103889069439931	2.8575733325463317	RIPK2;POLR3F
positive regulation of T cell mediated immunity (GO:0002711)	2/36	0.25711448114537144	0.36093678013878955	0	0	2.103889069439931	2.8575733325463317	TRAF6;B2M
regulation of defense response to virus by host (GO:0050691)	2/36	0.25711448114537144	0.36093678013878955	0	0	2.103889069439931	2.8575733325463317	SIN3A;TNFAIP3
BMP signaling pathway (GO:0030509)	3/65	0.26071105513152515	0.36093678013878955	0	0	1.731311748601357	2.327476056801106	DDX5;ACVR2B;SMAD7
cellular response to type I interferon (GO:0071357)	3/65	0.26071105513152515	0.36093678013878955	0	0	1.731311748601357	2.327476056801106	IRAK1;IRF4;IFNAR1
type I interferon signaling pathway (GO:0060337)	3/65	0.26071105513152515	0.36093678013878955	0	0	1.731311748601357	2.327476056801106	IRAK1;IRF4;IFNAR1
actin filament depolymerization (GO:0030042)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	CFL1
axonal transport of mitochondrion (GO:0019896)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	MAPT
calcineurin-NFAT signaling cascade (GO:0033173)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	PPP3R1
cardiac muscle cell membrane repolarization (GO:0099622)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	ATP1B1
cellular glucan metabolic process (GO:0006073)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	GSK3B
cellular response to increased oxygen levels (GO:0036295)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	FOXO1
cellular response to UV-A (GO:0071492)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	PPID
DNA damage response, signal transduction resulting in transcription (GO:0042772)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	ING4
establishment of endothelial intestinal barrier (GO:0090557)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	TJP2
formation of extrachromosomal circular DNA (GO:0001325)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	TERF1
Golgi to lysosome transport (GO:0090160)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	GAK
humoral immune response mediated by circulating immunoglobulin (GO:0002455)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	CD81
inositol phosphate dephosphorylation (GO:0046855)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	PTEN
insulin-like growth factor receptor signaling pathway (GO:0048009)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	IGF1R
lipoprotein localization (GO:0044872)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	UNC119
monocyte differentiation (GO:0030224)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	IFI16
negative regulation of activated T cell proliferation (GO:0046007)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	PRKAR1A
negative regulation of bone remodeling (GO:0046851)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	TNFAIP3
negative regulation of calcium ion transmembrane transport (GO:1903170)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	FKBP1A
negative regulation of defense response to virus (GO:0050687)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	C1QBP
negative regulation of interleukin-17 production (GO:0032700)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	DDIT3
negative regulation of lymphocyte migration (GO:2000402)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	WASL
negative regulation of nuclear division (GO:0051784)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	CHEK1
negative regulation of platelet-derived growth factor receptor signaling pathway (GO:0010642)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	PTPN12
negative regulation of response to cytokine stimulus (GO:0060761)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	PTPRC
negative regulation of T-helper cell differentiation (GO:0045623)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	SMAD7
nuclear DNA replication (GO:0033260)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	MCM5
nucleus localization (GO:0051647)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	PAFAH1B1
phosphorylated carbohydrate dephosphorylation (GO:0046838)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	PTEN
positive regulation by host of viral process (GO:0044794)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	CFL1
positive regulation of bone resorption (GO:0045780)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	SPP1
positive regulation of cellular extravasation (GO:0002693)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	ICAM1
positive regulation of cellular respiration (GO:1901857)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	IFNAR1
positive regulation of cytoplasmic transport (GO:1903651)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	DAB2
positive regulation of epidermal growth factor-activated receptor activity (GO:0045741)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	FBXW7
positive regulation of histone exchange (GO:1900051)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	TERF1
positive regulation of integrin activation (GO:0033625)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	RAP1B
positive regulation of interleukin-13 production (GO:0032736)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	IRF4
positive regulation of myelination (GO:0031643)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	TNFRSF1B
positive regulation of nitric-oxide synthase biosynthetic process (GO:0051770)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	JAK2
positive regulation of phospholipid transport (GO:2001140)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	DBI
positive regulation of posttranscriptional gene silencing (GO:0060148)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	STAT3
positive regulation of viral release from host cell (GO:1902188)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	CHMP3
presynaptic membrane organization (GO:0097090)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	PTEN
proteasome assembly (GO:0043248)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	PSMD4
rDNA heterochromatin assembly (GO:0000183)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	MBD2
regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001267)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	HTRA2
regulation of endocytic recycling (GO:2001135)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	ARHGAP1
regulation of ERAD pathway (GO:1904292)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	ATXN3
regulation of gene expression by genetic imprinting (GO:0006349)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	DNMT3A
regulation of histone exchange (GO:1900049)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	TERF1
regulation of lamellipodium morphogenesis (GO:2000392)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	CD44
regulation of lymphocyte migration (GO:2000401)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	WASL
regulation of mesenchymal cell proliferation (GO:0010464)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	TGFBR2
regulation of mRNA 3'-end processing (GO:0031440)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	BARD1
regulation of phospholipase activity (GO:0010517)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	FGFR1
regulation of synapse maturation (GO:0090128)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	YWHAZ
regulation of T cell mediated immunity (GO:0002709)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	TNFRSF1B
regulation of T-helper 2 cell cytokine production (GO:2000551)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	CD81
regulation of toll-like receptor 9 signaling pathway (GO:0034163)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	PTPRS
T cell chemotaxis (GO:0010818)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	PIK3CG
t-circle formation (GO:0090656)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	TERF1
telomere maintenance via telomere trimming (GO:0090737)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	TERF1
UDP-N-acetylglucosamine biosynthetic process (GO:0006048)	1/11	0.26212900053583166	0.36093678013878955	0	0	3.5744485294117645	4.785895363187444	NAGK
skeletal system development (GO:0001501)	6/158	0.26214945049397603	0.36093678013878955	0	0	1.4136558929792014	1.8926597853680307	COL1A1;RPS6KA3;SUFU;TGFBR1;CD44;FGFR1
acyl-CoA metabolic process (GO:0006637)	2/37	0.26728777264435827	0.36739471388610784	0	0	2.0436727177058667	2.696481869405755	DLST;DBI
centromere complex assembly (GO:0034508)	2/37	0.26728777264435827	0.36739471388610784	0	0	2.0436727177058667	2.696481869405755	NPM1;RBBP7
regulation of transport (GO:0051049)	2/37	0.26728777264435827	0.36739471388610784	0	0	2.0436727177058667	2.696481869405755	DNAJA1;ACTG1
regulation of vascular associated smooth muscle cell proliferation (GO:1904705)	2/37	0.26728777264435827	0.36739471388610784	0	0	2.0436727177058667	2.696481869405755	IGFBP5;PTEN
protein maturation (GO:0051604)	4/97	0.2721279191677698	0.37389099781802876	0	0	1.5393238328066305	2.00340384942864	BACE1;CASP2;STUB1;OGT
muscle contraction (GO:0006936)	5/129	0.27582908859809685	0.3770571965243581	0	0	1.443473715651135	1.8591563978898753	ARHGEF11;ITGB5;ROCK1;VIM;CRYAB
histone exchange (GO:0043486)	2/38	0.27745925240748687	0.3770571965243581	0	0	1.9868017188459177	2.5472411214266377	NPM1;RBBP7
lymphocyte proliferation (GO:0046651)	2/38	0.27745925240748687	0.3770571965243581	0	0	1.9868017188459177	2.5472411214266377	PTPRC;PIK3CG
negative regulation of TOR signaling (GO:0032007)	2/38	0.27745925240748687	0.3770571965243581	0	0	1.9868017188459177	2.5472411214266377	TSC1;ATM
regulation of cell communication (GO:0010646)	2/38	0.27745925240748687	0.3770571965243581	0	0	1.9868017188459177	2.5472411214266377	GRK2;CRK
response to cAMP (GO:0051591)	2/38	0.27745925240748687	0.3770571965243581	0	0	1.9868017188459177	2.5472411214266377	RAP1B;IGFBP5
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	4/98	0.27819602532641524	0.3770571965243581	0	0	1.5228693908050497	1.9484036984200799	CLTC;AP2B1;AP1M1;DNM2
regulation of neuron apoptotic process (GO:0043523)	4/98	0.27819602532641524	0.3770571965243581	0	0	1.5228693908050497	1.9484036984200799	TFAP2A;BACE1;DDIT3;SNX6
amino sugar biosynthetic process (GO:0046349)	1/12	0.282247020622927	0.3770571965243581	0	0	3.249331550802139	4.1103154834642535	NAGK
ATP transport (GO:0015867)	1/12	0.282247020622927	0.3770571965243581	0	0	3.249331550802139	4.1103154834642535	CD47
attachment of mitotic spindle microtubules to kinetochore (GO:0051315)	1/12	0.282247020622927	0.3770571965243581	0	0	3.249331550802139	4.1103154834642535	MAD1L1
calcineurin-mediated signaling (GO:0097720)	1/12	0.282247020622927	0.3770571965243581	0	0	3.249331550802139	4.1103154834642535	PPP3R1
carboxylic acid catabolic process (GO:0046395)	1/12	0.282247020622927	0.3770571965243581	0	0	3.249331550802139	4.1103154834642535	NAGK
cellular response to thyroid hormone stimulus (GO:0097067)	1/12	0.282247020622927	0.3770571965243581	0	0	3.249331550802139	4.1103154834642535	CTSB
